index,note_name,start_time,duration,velocity,tempo
31,B3,7.75,0.25,0,84
31,D-4,7.75,0.25,0,84
31,D4,7.75,0.25,100,84
31,E4,7.75,0.25,0,84
31,G-4,7.75,0.25,0,84
31,G4,7.75,0.25,0,84
31,A4,7.75,0.25,0,84
31,B4,7.75,0.25,0,84
31,D-5,7.75,0.25,0,84
31,D5,7.75,0.25,100,84
31,E5,7.75,0.25,0,84
31,G-5,7.75,0.25,0,84
31,G5,7.75,0.25,0,84
31,A5,7.75,0.25,100,84
31,B5,7.75,0.25,0,84
31,D-6,7.75,0.25,0,84
31,D6,7.75,0.25,100,84
31,E6,7.75,0.25,0,84
31,G-6,7.75,0.25,100,84
31,G6,7.75,0.25,0,84
31,A6,7.75,0.25,100,84
31,B6,7.75,0.25,0,84
31,D-7,7.75,0.25,0,84
32,A3,8.0,0.25,0,84
32,B3,8.0,0.25,0,84
32,D-4,8.0,0.25,0,84
32,D4,8.0,0.25,0,84
32,E4,8.0,0.25,0,84
32,G-4,8.0,0.25,0,84
32,G4,8.0,0.25,0,84
32,A4,8.0,0.25,0,84
32,B4,8.0,0.25,0,84
32,D-5,8.0,0.25,0,84
32,D5,8.0,0.25,0,84
32,E5,8.0,0.25,0,84
32,G-5,8.0,0.25,0,84
32,G5,8.0,0.25,0,84
32,A5,8.0,0.25,0,84
32,B5,8.0,0.25,0,84
32,D-6,8.0,0.25,0,84
32,D6,8.0,0.25,0,84
32,E6,8.0,0.25,0,84
32,G-6,8.0,0.25,100,84
32,G6,8.0,0.25,0,84
32,A6,8.0,0.25,100,84
32,B6,8.0,0.25,0,84
32,D-7,8.0,0.25,0,84
33,A3,8.25,0.25,0,84
33,B3,8.25,0.25,0,84
33,D-4,8.25,0.25,0,84
33,D4,8.25,0.25,100,84
33,E4,8.25,0.25,0,84
33,G-4,8.25,0.25,0,84
33,G4,8.25,0.25,0,84
33,A4,8.25,0.25,0,84
33,B4,8.25,0.25,0,84
